chord,note_1,note_2,note_3,note_4,note_5,note_6,note_7,note_8,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,freq_8
C:dim7/b7,C,Eb,Gb,Bbb,Bb,,,,261.6255653005985,311.1269837220808,369.99442271163434,440.0,466.1637615180899,,,
Eb:dim/#1,Eb,E,Gb,Bbb,,,,,311.1269837220808,329.62755691286986,369.99442271163434,440.0,,,,
G:maj9(#11)/b5,G,B,Db,D,F#,A,C#,,391.99543598174927,493.8833012561241,554.3652619537443,587.3295358348153,739.988845423269,880.0000000000003,1108.7305239074892,
F#:min/b4,F#,A,Bb,C#,,,,,369.99442271163434,440.0,466.1637615180899,554.3652619537443,,,,
F:min/#1,F,F#,Ab,C,,,,,349.2282314330038,369.99442271163434,415.3046975799451,523.2511306011974,,,,
D:maj6/b7,D,F#,A,B,C,,,,293.66476791740746,369.99442271163434,440.0,493.8833012561241,523.2511306011974,,,
C#:maj/3,C#,E#,G#,,,,,,277.182630976872,349.2282314330038,415.3046975799451,,,,,
"B:(3,b5,b7)/b7",B,D#,F,A,,,,,493.8833012561241,622.253967444162,698.456462866008,880.0000000000003,,,,
"Bb:(*3,b5,b7)/b5",Bb,Fb,Ab,,,,,,466.1637615180899,659.2551138257401,830.6093951598907,,,,,
"G:(3,b5,b7,b9)/b5",G,B,Db,F,Ab,,,,391.99543598174927,493.8833012561241,554.3652619537443,698.456462866008,830.6093951598907,,,
"E:(*3,*5,b9)",E,F,,,,,,,329.62755691286986,349.2282314330038,,,,,,
F#:dim/b3,F#,A,C,,,,,,369.99442271163434,440.0,523.2511306011974,,,,,
F:maj(#6),F,A,C,D#,,,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,,,,
"B:(3,b5,b7)/3",B,D#,F,A,,,,,493.8833012561241,622.253967444162,698.456462866008,880.0000000000003,,,,
"A:(3,b5,b7,b9)/b5",A,C#,Eb,G,Bb,,,,440.0,554.3652619537443,622.253967444162,783.990871963499,932.3275230361803,,,
F#:dim7/bb7,F#,A,C,Eb,,,,,369.99442271163434,440.0,523.2511306011974,622.253967444162,,,,
"E:(3,b5,b7)/3",E,G#,Bb,D,,,,,329.62755691286986,415.3046975799451,466.1637615180899,587.3295358348153,,,,
"A:(3,b5,b7)/b5",A,C#,Eb,G,,,,,440.0,554.3652619537443,622.253967444162,783.990871963499,,,,
D,D,F#,A,,,,,,293.66476791740746,369.99442271163434,440.0,,,,,
Eb,Eb,G,Bb,,,,,,311.1269837220808,391.99543598174927,466.1637615180899,,,,,
C,C,E,G,,,,,,261.6255653005985,329.62755691286986,391.99543598174927,,,,,
G,G,B,D,,,,,,391.99543598174927,493.8833012561241,587.3295358348153,,,,,
B:maj(b9),B,D#,F#,C,,,,,493.8833012561241,622.253967444162,739.988845423269,1046.5022612023952,,,,
F#,F#,A#,C#,,,,,,369.99442271163434,466.1637615180899,554.3652619537443,,,,,
B,B,D#,F#,,,,,,493.8833012561241,622.253967444162,739.988845423269,,,,,
"A:(3,b5,b7)/3",A,C#,Eb,G,,,,,440.0,554.3652619537443,622.253967444162,783.990871963499,,,,
Eb:maj(#6),Eb,G,Bb,C#,,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,,,,
A:7(b9)/1,A,C#,E,G,Bb,,,,440.0,554.3652619537443,659.2551138257401,783.990871963499,932.3275230361803,,,
A:sus4(b9),A,D,E,Bb,,,,,440.0,587.3295358348153,659.2551138257401,932.3275230361803,,,,
Bb:maj(#6),Bb,D,F,G#,,,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,,,,
A,A,C#,E,,,,,,440.0,554.3652619537443,659.2551138257401,,,,,
F,F,A,C,,,,,,349.2282314330038,440.0,523.2511306011974,,,,,
Bb,Bb,D,F,,,,,,466.1637615180899,587.3295358348153,698.456462866008,,,,,
D:maj(b9),D,F#,A,Eb,,,,,293.66476791740746,369.99442271163434,440.0,622.253967444162,,,,
G#:7(b9)/3,G#,B#,D#,F#,A,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,880.0000000000003,,,
C#:7(b9)/b7,C#,E#,G#,B,D,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,587.3295358348153,,,
B:maj(b9)/b9,B,D#,F#,C,,,,,493.8833012561241,622.253967444162,739.988845423269,1046.5022612023952,,,,
"F#:(3,b5,b9)/b5",F#,A#,C,G,,,,,369.99442271163434,466.1637615180899,523.2511306011974,783.990871963499,,,,
E#:min/bb6,E#,G#,B#,C,,,,,349.2282314330038,415.3046975799451,523.2511306011974,523.2511306011974,,,,
F#:dim/b5,F#,A,C,,,,,,369.99442271163434,440.0,523.2511306011974,,,,,
"F#:(*3,b5,b7)/b5",F#,C,E,,,,,,369.99442271163434,523.2511306011974,659.2551138257401,,,,,
B:maj(b9)/1,B,D#,F#,C,,,,,493.8833012561241,622.253967444162,739.988845423269,1046.5022612023952,,,,
G#:maj(b9)/3,G#,B#,D#,A,,,,,415.3046975799451,523.2511306011974,622.253967444162,880.0000000000003,,,,
"C#:(3,b5,b7)",C#,E#,G,B,,,,,277.182630976872,349.2282314330038,391.99543598174927,493.8833012561241,,,,
F#:maj(b9),F#,A#,C#,G,,,,,369.99442271163434,466.1637615180899,554.3652619537443,783.990871963499,,,,
"C#:(*3,b5,b7)",C#,G,B,,,,,,277.182630976872,391.99543598174927,493.8833012561241,,,,,
"C#:(*3,b5,b7)/b5",C#,G,B,,,,,,277.182630976872,391.99543598174927,493.8833012561241,,,,,
C#:7/3,C#,E#,G#,B,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
"F:(3,b5,b7)/3",F,A,Cb,Eb,,,,,349.2282314330038,440.0,493.8833012561241,622.253967444162,,,,
"F:(3,b5,b7)/b5",F,A,Cb,Eb,,,,,349.2282314330038,440.0,493.8833012561241,622.253967444162,,,,
D:7(b9)/b6,D,F#,A,Bb,C,Eb,,,293.66476791740746,369.99442271163434,440.0,466.1637615180899,523.2511306011974,622.253967444162,,
Ab:maj(#6),Ab,C,Eb,F#,,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,,,,
A:min(*3),A,C,E,,,,,,440.0,523.2511306011974,659.2551138257401,,,,,
F#:maj(b9)/5,F#,A#,C#,G,,,,,369.99442271163434,466.1637615180899,554.3652619537443,783.990871963499,,,,
Cb:maj(#6),Cb,Eb,Gb,A,,,,,246.94165062806198,311.1269837220808,369.99442271163434,440.0,,,,
"Ab:(3,b5,b7,b9)/b5",Ab,C,Ebb,Gb,Bbb,,,,415.3046975799451,523.2511306011974,587.3295358348153,739.988845423269,880.0000000000003,,,
A:dim7/bb7,A,C,Eb,Gb,,,,,440.0,523.2511306011974,622.253967444162,739.988845423269,,,,
E:maj(b9)/5,E,G#,B,F,,,,,329.62755691286986,415.3046975799451,493.8833012561241,698.456462866008,,,,
"Bb:(3,b5,b7)/b5",Bb,D,Fb,Ab,,,,,466.1637615180899,587.3295358348153,659.2551138257401,830.6093951598907,,,,
D#,D#,F##,A#,,,,,,311.1269837220808,391.99543598174927,466.1637615180899,,,,,
A#,A#,C##,E#,,,,,,466.1637615180899,587.3295358348153,698.456462866008,,,,,
A#:7/bb6,A#,C##,E#,F,G#,,,,466.1637615180899,587.3295358348153,698.456462866008,698.456462866008,830.6093951598907,,,
G#,G#,B#,D#,,,,,,415.3046975799451,523.2511306011974,622.253967444162,,,,,
"E:(3,b5,b7)/#4",E,G#,A#,Bb,D,,,,329.62755691286986,415.3046975799451,466.1637615180899,466.1637615180899,587.3295358348153,,,
A#:maj(#6),A#,C##,E#,F###,,,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,,,,
A:maj(b9)/#1,A,A#,C#,E,Bb,,,,440.0,466.1637615180899,554.3652619537443,659.2551138257401,932.3275230361803,,,
"E:(3,b5,b9)/#4",E,G#,A#,Bb,F,,,,329.62755691286986,415.3046975799451,466.1637615180899,466.1637615180899,698.456462866008,,,
E:dim/#4,E,G,A#,Bb,,,,,329.62755691286986,391.99543598174927,466.1637615180899,466.1637615180899,,,,
"E:(*3,b5,b7)/#4",E,A#,Bb,D,,,,,329.62755691286986,466.1637615180899,466.1637615180899,587.3295358348153,,,,
A:maj(b9)/1,A,C#,E,Bb,,,,,440.0,554.3652619537443,659.2551138257401,932.3275230361803,,,,
F#:maj(b9)/3,F#,A#,C#,G,,,,,369.99442271163434,466.1637615180899,554.3652619537443,783.990871963499,,,,
A:maj(b9),A,C#,E,Bb,,,,,440.0,554.3652619537443,659.2551138257401,932.3275230361803,,,,
A#:maj/bb6,A#,C##,E#,F,,,,,466.1637615180899,587.3295358348153,698.456462866008,698.456462866008,,,,
E:maj(b9),E,G#,B,F,,,,,329.62755691286986,415.3046975799451,493.8833012561241,698.456462866008,,,,
"B:(*3,b5,b7)",B,F,A,,,,,,493.8833012561241,698.456462866008,880.0000000000003,,,,,
A#:min/bb6,A#,C#,E#,F,,,,,466.1637615180899,554.3652619537443,698.456462866008,698.456462866008,,,,
"B:(*3,b5,b7)/b5",B,F,A,,,,,,493.8833012561241,698.456462866008,880.0000000000003,,,,,
"A:(3,b5,b7)/b7",A,C#,Eb,G,,,,,440.0,554.3652619537443,622.253967444162,783.990871963499,,,,
G#:maj(#6),G#,B#,D#,E##,,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,,,,
"F:(3,b5,b7,b9)/#4",F,A,B,Cb,Eb,Gb,,,349.2282314330038,440.0,493.8833012561241,493.8833012561241,622.253967444162,739.988845423269,,
D:7(b9)/#5,D,F#,A,A#,C,Eb,,,293.66476791740746,369.99442271163434,440.0,466.1637615180899,523.2511306011974,622.253967444162,,
"D:(3,b5,b7)/3",D,F#,Ab,C,,,,,293.66476791740746,369.99442271163434,415.3046975799451,523.2511306011974,,,,
"G#:(*3,b5,b7)/b5",G#,D,F#,,,,,,415.3046975799451,587.3295358348153,739.988845423269,,,,,
G:dim/#4,G,Bb,C#,Db,,,,,391.99543598174927,466.1637615180899,554.3652619537443,554.3652619537443,,,,
G:min(*3),G,Bb,D,,,,,,391.99543598174927,466.1637615180899,587.3295358348153,,,,,
G:maj(#6),G,B,D,E#,,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,,,,
"E:(3,b5,b7,b9)/#4",E,G#,A#,Bb,D,F,,,329.62755691286986,415.3046975799451,466.1637615180899,466.1637615180899,587.3295358348153,698.456462866008,,
"D:(3,b5,b7)/#4",D,F#,G#,Ab,C,,,,293.66476791740746,369.99442271163434,415.3046975799451,415.3046975799451,523.2511306011974,,,
G:7(b9)/1,G,B,D,F,Ab,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,830.6093951598907,,,
G:sus4(b9),G,C,D,Ab,,,,,391.99543598174927,523.2511306011974,587.3295358348153,830.6093951598907,,,,
A#:min/b3,A#,C#,E#,,,,,,466.1637615180899,554.3652619537443,698.456462866008,,,,,
"G:(3,b5,b7)/b7",G,B,Db,F,,,,,391.99543598174927,493.8833012561241,554.3652619537443,698.456462866008,,,,
G:min7/#9,G,Bb,D,F,A#,,,,391.99543598174927,466.1637615180899,587.3295358348153,698.456462866008,932.3275230361803,,,
"A#:(3,b5,b7)/b5",A#,C##,E,G#,,,,,466.1637615180899,587.3295358348153,659.2551138257401,830.6093951598907,,,,
"D:(*3,*5,b9)",D,Eb,,,,,,,293.66476791740746,311.1269837220808,,,,,,
A:dim/#1,A,A#,C,Eb,,,,,440.0,466.1637615180899,523.2511306011974,622.253967444162,,,,
D#:maj(#6),D#,F##,A#,B##,,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,,,,
"G:(3,b5,b7,b9)/#4",G,B,C#,Db,F,Ab,,,391.99543598174927,493.8833012561241,554.3652619537443,554.3652619537443,698.456462866008,830.6093951598907,,
E:dim7/#4,E,G,A#,Bb,Db,,,,329.62755691286986,391.99543598174927,466.1637615180899,466.1637615180899,554.3652619537443,,,
G:hdim7/#9,G,Bb,Db,F,A#,,,,391.99543598174927,466.1637615180899,554.3652619537443,698.456462866008,932.3275230361803,,,
C:maj(b9),C,E,G,Db,,,,,261.6255653005985,329.62755691286986,391.99543598174927,554.3652619537443,,,,
F#:7(b9)/b7,F#,A#,C#,E,G,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,783.990871963499,,,
C#:hdim7/b3,C#,E,G,B,,,,,277.182630976872,329.62755691286986,391.99543598174927,493.8833012561241,,,,
D:dim7/#4,D,F,G#,Ab,Cb,,,,293.66476791740746,349.2282314330038,415.3046975799451,415.3046975799451,493.8833012561241,,,
A#:maj(b9),A#,C##,E#,B,,,,,466.1637615180899,587.3295358348153,698.456462866008,987.7666025122488,,,,
A#:7(b9)/b7,A#,C##,E#,G#,B,,,,466.1637615180899,587.3295358348153,698.456462866008,830.6093951598907,987.7666025122488,,,
C:hdim7/#9,C,Eb,Gb,Bb,D#,,,,261.6255653005985,311.1269837220808,369.99442271163434,466.1637615180899,622.253967444162,,,
G#:7(b9)/b7,G#,B#,D#,F#,A,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,880.0000000000003,,,
F:7(b9)/#6,F,A,C,D#,Eb,Gb,,,349.2282314330038,440.0,523.2511306011974,622.253967444162,622.253967444162,739.988845423269,,
"G:(3,b5,b7)/#4",G,B,C#,Db,F,,,,391.99543598174927,493.8833012561241,554.3652619537443,554.3652619537443,698.456462866008,,,
C#,C#,E#,G#,,,,,,277.182630976872,349.2282314330038,415.3046975799451,,,,,
E,E,G#,B,,,,,,329.62755691286986,415.3046975799451,493.8833012561241,,,,,
"G:(3,b5,b7)/3",G,B,Db,F,,,,,391.99543598174927,493.8833012561241,554.3652619537443,698.456462866008,,,,
C#:maj(#6),C#,E#,G#,A##,,,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,,,,
G:dim/#9,G,Bb,Db,A#,,,,,391.99543598174927,466.1637615180899,554.3652619537443,932.3275230361803,,,,
G#:maj(b9)/b4,G#,B#,C,D#,A,,,,415.3046975799451,523.2511306011974,523.2511306011974,622.253967444162,880.0000000000003,,,
"G:(*3,b5,b7)/#4",G,C#,Db,F,,,,,391.99543598174927,554.3652619537443,554.3652619537443,698.456462866008,,,,
A#:7(b9)/b4,A#,C##,D,E#,G#,B,,,466.1637615180899,587.3295358348153,587.3295358348153,698.456462866008,830.6093951598907,987.7666025122488,,
D#:7(b9)/5,D#,F##,A#,C#,E,,,,311.1269837220808,391.99543598174927,466.1637615180899,554.3652619537443,659.2551138257401,,,
D#:7(b9)/b4,D#,F##,G,A#,C#,E,,,311.1269837220808,391.99543598174927,391.99543598174927,466.1637615180899,554.3652619537443,659.2551138257401,,
"D#:(3,b5,b7)/b4",D#,F##,G,A,C#,,,,311.1269837220808,391.99543598174927,391.99543598174927,440.0,554.3652619537443,,,
"D#:(3,b5,b7)/b5",D#,F##,A,C#,,,,,311.1269837220808,391.99543598174927,440.0,554.3652619537443,,,,
G#:7(b9)/1,G#,B#,D#,F#,A,,,,415.3046975799451,523.2511306011974,622.253967444162,739.988845423269,880.0000000000003,,,
C:7(b9)/#5,C,E,G,G#,Bb,Db,,,261.6255653005985,329.62755691286986,391.99543598174927,415.3046975799451,466.1637615180899,554.3652619537443,,
F:7/#3,F,A,A#,C,Eb,,,,349.2282314330038,440.0,466.1637615180899,523.2511306011974,622.253967444162,,,
F#:maj(#6),F#,A#,C#,D##,,,,,369.99442271163434,466.1637615180899,554.3652619537443,659.2551138257401,,,,
A#:min/1,A#,C#,E#,,,,,,466.1637615180899,554.3652619537443,698.456462866008,,,,,
D#:maj(b9)/5,D#,F##,A#,E,,,,,311.1269837220808,391.99543598174927,466.1637615180899,659.2551138257401,,,,
"A:(3,b5,b7)/#4",A,C#,D#,Eb,G,,,,440.0,554.3652619537443,622.253967444162,622.253967444162,783.990871963499,,,
F:7(b9)/#3,F,A,A#,C,Eb,Gb,,,349.2282314330038,440.0,466.1637615180899,523.2511306011974,622.253967444162,739.988845423269,,
D:maj(b9)/5,D,F#,A,Eb,,,,,293.66476791740746,369.99442271163434,440.0,622.253967444162,,,,
"G#:(3,b5,b7)/b5",G#,B#,D,F#,,,,,415.3046975799451,523.2511306011974,587.3295358348153,739.988845423269,,,,
"F:(3,b5,b7)/#4",F,A,B,Cb,Eb,,,,349.2282314330038,440.0,493.8833012561241,493.8833012561241,622.253967444162,,,
G:maj(b9),G,B,D,Ab,,,,,391.99543598174927,493.8833012561241,587.3295358348153,830.6093951598907,,,,
B:maj(#6),B,D#,F#,G##,,,,,493.8833012561241,622.253967444162,739.988845423269,880.0000000000003,,,,
F:dim/#9,F,Ab,Cb,G#,,,,,349.2282314330038,415.3046975799451,493.8833012561241,830.6093951598907,,,,
"C:(*3,*5,b9)",C,Db,,,,,,,261.6255653005985,277.182630976872,,,,,,
G:dim/#1,G,G#,Bb,Db,,,,,391.99543598174927,415.3046975799451,466.1637615180899,554.3652619537443,,,,
F:min(*3),F,Ab,C,,,,,,349.2282314330038,415.3046975799451,523.2511306011974,,,,,
A:maj(#6),A,C#,E,F##,,,,,440.0,554.3652619537443,659.2551138257401,783.990871963499,,,,
"F#:(3,b5,b7,b9)/b5",F#,A#,C,E,G,,,,369.99442271163434,466.1637615180899,523.2511306011974,659.2551138257401,783.990871963499,,,
E:7(b9)/4,E,G#,A,B,D,F,,,329.62755691286986,415.3046975799451,440.0,493.8833012561241,587.3295358348153,698.456462866008,,
C#:maj(b9)/5,C#,E#,G#,D,,,,,277.182630976872,349.2282314330038,415.3046975799451,587.3295358348153,,,,
A:dim7/#1,A,A#,C,Eb,Gb,,,,440.0,466.1637615180899,523.2511306011974,622.253967444162,739.988845423269,,,
C:dim7/#1,C,C#,Eb,Gb,Bbb,,,,261.6255653005985,277.182630976872,311.1269837220808,369.99442271163434,440.0,,,
G:sus2,G,A,D,,,,,,391.99543598174927,440.0,587.3295358348153,,,,,
Eb:maj/2,Eb,F,G,Bb,,,,,311.1269837220808,349.2282314330038,391.99543598174927,466.1637615180899,,,,
Gb:maj/2,Gb,Ab,Bb,Db,,,,,369.99442271163434,415.3046975799451,466.1637615180899,554.3652619537443,,,,
Ab:maj/2,Ab,Bb,C,Eb,,,,,415.3046975799451,466.1637615180899,523.2511306011974,622.253967444162,,,,
B:maj/2,B,C#,D#,F#,,,,,493.8833012561241,554.3652619537443,622.253967444162,739.988845423269,,,,
Bb:maj/2,Bb,C,D,F,,,,,466.1637615180899,523.2511306011974,587.3295358348153,698.456462866008,,,,
C:maj/2,C,D,E,G,,,,,261.6255653005985,293.66476791740746,329.62755691286986,391.99543598174927,,,,
B:sus4(b7)/7,B,E,F#,A,A#,,,,493.8833012561241,659.2551138257401,739.988845423269,880.0000000000003,932.3275230361803,,,
Db:min/b3,Db,Fb,Ab,,,,,,277.182630976872,329.62755691286986,415.3046975799451,,,,,
G:7(13),G,B,D,F,E,,,,391.99543598174927,493.8833012561241,587.3295358348153,698.456462866008,1318.5102276514808,,,
A:7(11),A,C#,E,G,D,,,,440.0,554.3652619537443,659.2551138257401,783.990871963499,1174.659071669631,,,
C:7(b2),C,Db,E,G,Bb,,,,261.6255653005985,277.182630976872,329.62755691286986,391.99543598174927,466.1637615180899,,,
G#:maj/3,G#,B#,D#,,,,,,415.3046975799451,523.2511306011974,622.253967444162,,,,,
"Ab:min(*b3,*5)",Ab,Cb,Eb,,,,,,415.3046975799451,493.8833012561241,622.253967444162,,,,,
"Bb:min(*b3,*5)",Bb,Db,F,,,,,,466.1637615180899,554.3652619537443,698.456462866008,,,,,
"Cb:min(*b3,*5)",Cb,Ebb,Gb,,,,,,246.94165062806198,293.66476791740746,369.99442271163434,,,,,
"C:min(*b3,*5)",C,Eb,G,,,,,,261.6255653005985,311.1269837220808,391.99543598174927,,,,,
Ab:sus4/2,Ab,Bb,Db,Eb,,,,,415.3046975799451,466.1637615180899,554.3652619537443,622.253967444162,,,,
Eb:min7(4),Eb,Gb,Ab,Bb,Db,,,,311.1269837220808,369.99442271163434,415.3046975799451,466.1637615180899,554.3652619537443,,,
Ab:dim/b3,Ab,Cb,Ebb,,,,,,415.3046975799451,493.8833012561241,587.3295358348153,,,,,
Eb:min7/2,Eb,F,Gb,Bb,Db,,,,311.1269837220808,349.2282314330038,369.99442271163434,466.1637615180899,554.3652619537443,,,
"Db:min(*b3,*5)",Db,Fb,Ab,,,,,,277.182630976872,329.62755691286986,415.3046975799451,,,,,
"Eb:min(*b3,*5)",Eb,Gb,Bb,,,,,,311.1269837220808,369.99442271163434,466.1637615180899,,,,,
"Fb:min(*b3,*5)",Fb,Abb,Cb,,,,,,329.62755691286986,391.99543598174927,493.8833012561241,,,,,
Gb:sus2(4),Gb,Ab,Cb,Db,,,,,369.99442271163434,415.3046975799451,493.8833012561241,554.3652619537443,,,,
G:maj/2,G,A,B,D,,,,,391.99543598174927,440.0,493.8833012561241,587.3295358348153,,,,
Bb:sus2,Bb,C,F,,,,,,466.1637615180899,523.2511306011974,698.456462866008,,,,,
G:maj(*5),G,B,D,,,,,,391.99543598174927,493.8833012561241,587.3295358348153,,,,,
E:7(b13),E,G#,B,D,C,,,,329.62755691286986,415.3046975799451,493.8833012561241,587.3295358348153,1046.5022612023952,,,
A:maj(*3),A,C#,E,,,,,,440.0,554.3652619537443,659.2551138257401,,,,,
G#:maj(*3),G#,B#,D#,,,,,,415.3046975799451,523.2511306011974,622.253967444162,,,,,
E:maj(*3),E,G#,B,,,,,,329.62755691286986,415.3046975799451,493.8833012561241,,,,,
B:maj(*3),B,D#,F#,,,,,,493.8833012561241,622.253967444162,739.988845423269,,,,,
C:sus2,C,D,G,,,,,,261.6255653005985,293.66476791740746,391.99543598174927,,,,,
G:maj(2)/3,G,A,B,D,,,,,391.99543598174927,440.0,493.8833012561241,587.3295358348153,,,,
A:sus2(b7),A,B,E,G,,,,,440.0,493.8833012561241,659.2551138257401,783.990871963499,,,,
F:maj/2,F,G,A,C,,,,,349.2282314330038,391.99543598174927,440.0,523.2511306011974,,,,
G:maj6(b7),G,B,D,E,F,,,,391.99543598174927,493.8833012561241,587.3295358348153,659.2551138257401,698.456462866008,,,
G:sus4/2,G,A,C,D,,,,,391.99543598174927,440.0,523.2511306011974,587.3295358348153,,,,
G:sus2/3,G,A,B,D,,,,,391.99543598174927,440.0,493.8833012561241,587.3295358348153,,,,
A#:sus2,A#,B#,E#,,,,,,466.1637615180899,523.2511306011974,698.456462866008,,,,,
"F:min(*b3,*5)",F,Ab,C,,,,,,349.2282314330038,415.3046975799451,523.2511306011974,,,,,
"Eb:maj(*3,*5)",Eb,G,Bb,,,,,,311.1269837220808,391.99543598174927,466.1637615180899,,,,,
"Ab:maj(*3,*5)",Ab,C,Eb,,,,,,415.3046975799451,523.2511306011974,622.253967444162,,,,,
"E:min(*b3,*5)",E,G,B,,,,,,329.62755691286986,391.99543598174927,493.8833012561241,,,,,
F:min(7),F,Ab,C,E,,,,,349.2282314330038,415.3046975799451,523.2511306011974,659.2551138257401,,,,
Eb:maj(*5),Eb,G,Bb,,,,,,311.1269837220808,391.99543598174927,466.1637615180899,,,,,
"E:maj(*3,*5)",E,G#,B,,,,,,329.62755691286986,415.3046975799451,493.8833012561241,,,,,
"B:maj(*1,*5)/3",B,D#,F#,,,,,,493.8833012561241,622.253967444162,739.988845423269,,,,,
"B:maj(*1,*3)/5",B,D#,F#,,,,,,493.8833012561241,622.253967444162,739.988845423269,,,,,
"B:maj(*3,*5)",B,D#,F#,,,,,,493.8833012561241,622.253967444162,739.988845423269,,,,,
"C:maj(*3,*5)",C,E,G,,,,,,261.6255653005985,329.62755691286986,391.99543598174927,,,,,
"Gb:maj(*3,*5)",Gb,Bb,Db,,,,,,369.99442271163434,466.1637615180899,554.3652619537443,,,,,
"C#:7(b9,#9)",C#,E#,G#,B,D,D##,,,277.182630976872,349.2282314330038,415.3046975799451,493.8833012561241,587.3295358348153,659.2551138257401,,
D:min(7),D,F,A,C#,,,,,293.66476791740746,349.2282314330038,440.0,554.3652619537443,,,,
"F:maj(*3,*5)",F,A,C,,,,,,349.2282314330038,440.0,523.2511306011974,,,,,
D:7(*3),D,F#,A,C,,,,,293.66476791740746,369.99442271163434,440.0,523.2511306011974,,,,
"D:maj(*3,*5)",D,F#,A,,,,,,293.66476791740746,369.99442271163434,440.0,,,,,
C:maj(*5),C,E,G,,,,,,261.6255653005985,329.62755691286986,391.99543598174927,,,,,
"Bb:maj(*3,*5)",Bb,D,F,,,,,,466.1637615180899,587.3295358348153,698.456462866008,,,,,
Bb:maj7(9),Bb,D,F,A,C,,,,466.1637615180899,587.3295358348153,698.456462866008,880.0000000000003,1046.5022612023952,,,
C:sus2(b7),C,D,G,Bb,,,,,261.6255653005985,293.66476791740746,391.99543598174927,466.1637615180899,,,,
C:7(9),C,E,G,Bb,D,,,,261.6255653005985,329.62755691286986,391.99543598174927,466.1637615180899,587.3295358348153,,,
Bb:sus4(7),Bb,Eb,F,A,,,,,466.1637615180899,622.253967444162,698.456462866008,880.0000000000003,,,,
Eb:sus2,Eb,F,Bb,,,,,,311.1269837220808,349.2282314330038,466.1637615180899,,,,,
Ab:sus2,Ab,Bb,Eb,,,,,,415.3046975799451,466.1637615180899,622.253967444162,,,,,
E:maj6(b2),E,F,G#,B,C#,,,,329.62755691286986,349.2282314330038,415.3046975799451,493.8833012561241,554.3652619537443,,,
D:maj/2,D,E,F#,A,,,,,293.66476791740746,329.62755691286986,369.99442271163434,440.0,,,,
F:sus2,F,G,C,,,,,,349.2282314330038,391.99543598174927,523.2511306011974,,,,,
