id,biab_id,score_title,score_authors,file_path,jams_path
biab-internet-corpus_1928.jams,My Little Margie_id_01887_community.Mgu,My Little Margie,,../../partitions/biab-internet-corpus/raw/My Little Margie_id_01887_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1928.jams
biab-internet-corpus_1929.jams,Auf Wiederseh'n_id_00211_community.Mgu,Auf Wiederseh'n,,../../partitions/biab-internet-corpus/raw/Auf Wiederseh'n_id_00211_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1929.jams
biab-internet-corpus_1930.jams,All My Life_id_00112_community.Mgu,All My Life,,../../partitions/biab-internet-corpus/raw/All My Life_id_00112_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1930.jams
biab-internet-corpus_1931.jams,Reel De Rimouski_id_12412_allanah.MGU,Reel de Rimouski,,../../partitions/biab-internet-corpus/raw/Reel De Rimouski_id_12412_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1931.jams
biab-internet-corpus_1932.jams,In The Mood_id_10454_allanah.MGU,In the Mood,,../../partitions/biab-internet-corpus/raw/In The Mood_id_10454_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1932.jams
biab-internet-corpus_1933.jams,Stranger On The Shore_id_05440_wdick.MGU,Stranger On The Shore (Bilk),,../../partitions/biab-internet-corpus/raw/Stranger On The Shore_id_05440_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1933.jams
biab-internet-corpus_1934.jams,Armageddon_id_00192_community.MGU,Armageddon,,../../partitions/biab-internet-corpus/raw/Armageddon_id_00192_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1934.jams
biab-internet-corpus_1935.jams,Your Cheatin' Heart_id_14353_allanah.MGU,Your cheatin' heart,,../../partitions/biab-internet-corpus/raw/Your Cheatin' Heart_id_14353_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1935.jams
biab-internet-corpus_1936.jams,All By Myself_id_03191_wdick.MGU,All By Myself 2                                ,,../../partitions/biab-internet-corpus/raw/All By Myself_id_03191_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1936.jams
biab-internet-corpus_1937.jams,"Sheik Of Araby, The_id_05544_wdick.MGU",The sheik of arabia (1st.4 measures intro)               ,,"../../partitions/biab-internet-corpus/raw/Sheik Of Araby, The_id_05544_wdick.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1937.jams
biab-internet-corpus_1938.jams,We Are The People_id_13941_allanah.MGU,WE ARE THE PEOPLE  [omit pno]       ,,../../partitions/biab-internet-corpus/raw/We Are The People_id_13941_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1938.jams
biab-internet-corpus_1939.jams,Rhythm & Blues_id_12434_allanah.MGU,Rhythm & Blues    (rhyblue1.sty demo) ,,../../partitions/biab-internet-corpus/raw/Rhythm & Blues_id_12434_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1939.jams
biab-internet-corpus_1940.jams,Maryanne_id_04866_wdick.MGU,Maryanne,,../../partitions/biab-internet-corpus/raw/Maryanne_id_04866_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1940.jams
biab-internet-corpus_1941.jams,Embracable You_id_00806_community.MGU,EMBRACEABLE YOU,,../../partitions/biab-internet-corpus/raw/Embracable You_id_00806_community.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1941.jams
biab-internet-corpus_1942.jams,Wouldn't It Be Loverly_id_14197_allanah.MGU,WOULDN'T IT BE LOVERLY                            ,,../../partitions/biab-internet-corpus/raw/Wouldn't It Be Loverly_id_14197_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1942.jams
biab-internet-corpus_1943.jams,Well' Meet Again_id_10227_wdick.MGU,Well' Meet Again,,../../partitions/biab-internet-corpus/raw/Well' Meet Again_id_10227_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1943.jams
biab-internet-corpus_1944.jams,When I Take My Sugar To Tea_id_05730_wdick.MGU,When I Take My Sugar To Tea,,../../partitions/biab-internet-corpus/raw/When I Take My Sugar To Tea_id_05730_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1944.jams
biab-internet-corpus_1945.jams,Sonata In Gm_id_08080_allanah.MGU,"Sonata in Gm-Beethoven (Op49 ,no1)",,../../partitions/biab-internet-corpus/raw/Sonata In Gm_id_08080_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1945.jams
biab-internet-corpus_1946.jams,Summer Samba_id_13165_allanah.MGU,Summer Samba,,../../partitions/biab-internet-corpus/raw/Summer Samba_id_13165_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1946.jams
biab-internet-corpus_1947.jams,Out Of Nowhere_id_12065_allanah.MGU,OUT OF NOWHERE,,../../partitions/biab-internet-corpus/raw/Out Of Nowhere_id_12065_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1947.jams
biab-internet-corpus_1948.jams,Blame It On My Youth_id_00325_community.Mgu,Blame It On My Youth,,../../partitions/biab-internet-corpus/raw/Blame It On My Youth_id_00325_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1948.jams
biab-internet-corpus_1949.jams,Easy To Rhumba_id_09020_allanah.MGU,Easy to Rhumba  (zzrhumba.sty demo)                ,,../../partitions/biab-internet-corpus/raw/Easy To Rhumba_id_09020_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1949.jams
biab-internet-corpus_1950.jams,"Kings' Jig, The_id_10852_allanah.MGU",The Kings' Jig,,"../../partitions/biab-internet-corpus/raw/Kings' Jig, The_id_10852_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1950.jams
biab-internet-corpus_1951.jams,Bop Illusion_id_00392_community.Mgu,Bop Illusion,,../../partitions/biab-internet-corpus/raw/Bop Illusion_id_00392_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1951.jams
biab-internet-corpus_1952.jams,Dixiecup_id_00698_community.Mgu,Dixiecup,,../../partitions/biab-internet-corpus/raw/Dixiecup_id_00698_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1952.jams
biab-internet-corpus_1953.jams,Cumberland Road_id_00624_community.Mgu,Cumberland Road                                   ,,../../partitions/biab-internet-corpus/raw/Cumberland Road_id_00624_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1953.jams
biab-internet-corpus_1954.jams,Fritiof I Arkadien_id_09407_allanah.MGU,Fritiof i Arkadien,,../../partitions/biab-internet-corpus/raw/Fritiof I Arkadien_id_09407_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1954.jams
biab-internet-corpus_1955.jams,Let's Fall In Love_id_01624_community.Mgu,Let's Fall In Love,,../../partitions/biab-internet-corpus/raw/Let's Fall In Love_id_01624_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1955.jams
biab-internet-corpus_1956.jams,Deep Purple_id_08758_allanah.MGU,Deep Purple (1934),,../../partitions/biab-internet-corpus/raw/Deep Purple_id_08758_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1956.jams
biab-internet-corpus_1957.jams,Swing 42 (django Reinhardt)_id_05475_wdick.MGU,Swing 42   (Django Reinhardt),,../../partitions/biab-internet-corpus/raw/Swing 42 (django Reinhardt)_id_05475_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1957.jams
biab-internet-corpus_1958.jams,Daniel_id_03853_wdick.MG9,Daniel,,../../partitions/biab-internet-corpus/raw/Daniel_id_03853_wdick.MG9,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1958.jams
biab-internet-corpus_1959.jams,Gladan_id_00990_community.Mgu,Gladan,,../../partitions/biab-internet-corpus/raw/Gladan_id_00990_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1959.jams
biab-internet-corpus_1960.jams,Jazz Samba_id_04616_wdick.MGU,Jazz samba (K. Ogerman),,../../partitions/biab-internet-corpus/raw/Jazz Samba_id_04616_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1960.jams
biab-internet-corpus_1961.jams,Anytime Medley_id_07227_allanah.MGU,Anytime Medley,,../../partitions/biab-internet-corpus/raw/Anytime Medley_id_07227_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1961.jams
biab-internet-corpus_1962.jams,Walk On By_id_05682_wdick.MGU,Walk On By,,../../partitions/biab-internet-corpus/raw/Walk On By_id_05682_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1962.jams
biab-internet-corpus_1963.jams,Little White Lies_id_01659_community.Mgu,Little White Lies - Walter Donaldson,,../../partitions/biab-internet-corpus/raw/Little White Lies_id_01659_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1963.jams
biab-internet-corpus_1964.jams,Trains & Boats & Planes_id_02783_community.Mgu,Trains & Boats & Planes,,../../partitions/biab-internet-corpus/raw/Trains & Boats & Planes_id_02783_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1964.jams
biab-internet-corpus_1965.jams,Domino_id_00718_community.Mgu,Domino - Ron Stebbins,,../../partitions/biab-internet-corpus/raw/Domino_id_00718_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1965.jams
biab-internet-corpus_1966.jams,Groovin'_id_09642_allanah.MGU,Groovin' - Felix Cavaliere/Ed Brigati,,../../partitions/biab-internet-corpus/raw/Groovin'_id_09642_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1966.jams
biab-internet-corpus_1967.jams,Speak Low_id_02365_community.Mgu,Speak Low,,../../partitions/biab-internet-corpus/raw/Speak Low_id_02365_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1967.jams
biab-internet-corpus_1968.jams,"Tyv, Ja Tyv, Det Skal Du Hedde_id_05631_wdick.MGL","Tyv, ja tyv, det skal du hedde   DK/LH",,"../../partitions/biab-internet-corpus/raw/Tyv, Ja Tyv, Det Skal Du Hedde_id_05631_wdick.MGL",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1968.jams
biab-internet-corpus_1969.jams,For Sentimental Reasons_id_09349_allanah.MGU,FOR SENTIMENTAL REASONS,,../../partitions/biab-internet-corpus/raw/For Sentimental Reasons_id_09349_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1969.jams
biab-internet-corpus_1970.jams,Savin' All My Love For You_id_06571_midicons.MGM,Saving All my Love for You,,../../partitions/biab-internet-corpus/raw/Savin' All My Love For You_id_06571_midicons.MGM,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1970.jams
biab-internet-corpus_1971.jams,Green_id_09623_allanah.MGU,GREEN   [ - pno ]                                          ,,../../partitions/biab-internet-corpus/raw/Green_id_09623_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1971.jams
biab-internet-corpus_1972.jams,Cottontail_id_03789_wdick.MG1,Cottontail,,../../partitions/biab-internet-corpus/raw/Cottontail_id_03789_wdick.MG1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1972.jams
biab-internet-corpus_1973.jams,"Sinner Kissed An Angel, A_id_00039_community.Mgu",A Sinner Kissed An Angel - Mack David & Ray Joseph,,"../../partitions/biab-internet-corpus/raw/Sinner Kissed An Angel, A_id_00039_community.Mgu",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1973.jams
biab-internet-corpus_1974.jams,August Outcome_id_00212_community.Mgu,August Outcome,,../../partitions/biab-internet-corpus/raw/August Outcome_id_00212_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1974.jams
biab-internet-corpus_1975.jams,Moonglow_id_11466_allanah.MGU,MOONGLOW,,../../partitions/biab-internet-corpus/raw/Moonglow_id_11466_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1975.jams
biab-internet-corpus_1976.jams,"Lark On The Strand, The_id_11185_allanah.MGU",The Lark on the Strand,,"../../partitions/biab-internet-corpus/raw/Lark On The Strand, The_id_11185_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1976.jams
biab-internet-corpus_1977.jams,Algo Bueno_id_00096_community.Mgu,Algo Bueno,,../../partitions/biab-internet-corpus/raw/Algo Bueno_id_00096_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1977.jams
biab-internet-corpus_1978.jams,Wishywashy Waltz By Will Campbell C 1996_id_05784_wdick.MG8,Wishywashy Waltz By Will Campbell c 1996,,../../partitions/biab-internet-corpus/raw/Wishywashy Waltz By Will Campbell C 1996_id_05784_wdick.MG8,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1978.jams
biab-internet-corpus_1979.jams,Too Late Baby (it's)_id_13684_allanah.MG4,TOO LATE BABY (IT'S)                              ,,../../partitions/biab-internet-corpus/raw/Too Late Baby (it's)_id_13684_allanah.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1979.jams
biab-internet-corpus_1980.jams,Am Sunrise_id_00148_community.Mg1,AM Sunrise,,../../partitions/biab-internet-corpus/raw/Am Sunrise_id_00148_community.Mg1,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1980.jams
biab-internet-corpus_1981.jams,South American Way_id_02358_community.Mgu,South American Way - Jimmy McHugh,,../../partitions/biab-internet-corpus/raw/South American Way_id_02358_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1981.jams
biab-internet-corpus_1982.jams,In The Shelter Of Your Wings_id_05269_wdick.MGU,"In the Shelter of Your Wings, by Elton Smith",,../../partitions/biab-internet-corpus/raw/In The Shelter Of Your Wings_id_05269_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1982.jams
biab-internet-corpus_1983.jams,"Date With Jim Beam, A_id_00012_community.Mg3",NG008 - A Date With Jim Beam,,"../../partitions/biab-internet-corpus/raw/Date With Jim Beam, A_id_00012_community.Mg3",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1983.jams
biab-internet-corpus_1984.jams,If No News Is Good News_id_01393_community.Mgu,If No News Is Good News,,../../partitions/biab-internet-corpus/raw/If No News Is Good News_id_01393_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1984.jams
biab-internet-corpus_1985.jams,I Should Care_id_10199_allanah.MGU,I SHOULD CARE,,../../partitions/biab-internet-corpus/raw/I Should Care_id_10199_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1985.jams
biab-internet-corpus_1987.jams,"Foggy Day, A_id_06809_allanah.MGU",A FOGGY DAY                                       ,,"../../partitions/biab-internet-corpus/raw/Foggy Day, A_id_06809_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1987.jams
biab-internet-corpus_1988.jams,I Wish I Were In Love Again_id_04487_wdick.MGU,I Wish I Were In Love Again   nice chords/arr.,,../../partitions/biab-internet-corpus/raw/I Wish I Were In Love Again_id_04487_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1988.jams
biab-internet-corpus_1989.jams,Alone Together_id_00136_community.Mgu,Alone Together,,../../partitions/biab-internet-corpus/raw/Alone Together_id_00136_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1989.jams
biab-internet-corpus_1990.jams,It's A Blue World_id_10534_allanah.MGU,It's A Blue World,,../../partitions/biab-internet-corpus/raw/It's A Blue World_id_10534_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1990.jams
biab-internet-corpus_1991.jams,Doin' What Comes Naturally_id_03951_wdick.MGU,Doin' What Comes Naturally                       ,,../../partitions/biab-internet-corpus/raw/Doin' What Comes Naturally_id_03951_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1991.jams
biab-internet-corpus_1992.jams,"Hello, Dolly!_id_04379_wdick.MG1",Hello Dolly,,"../../partitions/biab-internet-corpus/raw/Hello, Dolly!_id_04379_wdick.MG1",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1992.jams
biab-internet-corpus_1993.jams,Blue In Green_id_07772_allanah.MG4,Blue In Green - Miles Davis/Bill Evans,,../../partitions/biab-internet-corpus/raw/Blue In Green_id_07772_allanah.MG4,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1993.jams
biab-internet-corpus_1994.jams,Detour Ahead_id_00680_community.Mgu,Detour Ahead,,../../partitions/biab-internet-corpus/raw/Detour Ahead_id_00680_community.Mgu,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1994.jams
biab-internet-corpus_1995.jams,"Taste Of Honey, A_id_13296_allanah.MGU",A Taste of Honey - Bobby Scott,,"../../partitions/biab-internet-corpus/raw/Taste Of Honey, A_id_13296_allanah.MGU",../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1995.jams
biab-internet-corpus_1996.jams,Hill Street Blues_id_09862_allanah.MGU,Hill Street Blues,,../../partitions/biab-internet-corpus/raw/Hill Street Blues_id_09862_allanah.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1996.jams
biab-internet-corpus_1997.jams,Behind Closed Doors_id_03348_wdick.MGU,Behind Closed Doors,,../../partitions/biab-internet-corpus/raw/Behind Closed Doors_id_03348_wdick.MGU,../../partitions/biab-internet-corpus/choco/jams/biab-internet-corpus_1997.jams
